t,x,y,z,yaw,gps_x,gps_y,gps_z,imu_yaw,odo,min_lidar,moisture
28.441211223602295,9.982348030873526,16.168979757609684,-0.0854039033797731,4.339129912732262,9.961353361592336,16.158448610088175,-0.10733933908496815,4.354308766851648,72.06272729099894,5.8000000000000025,0.8269874817642516
28.47221064567566,9.948435392716355,16.082383377932352,-0.09112614137590491,4.339129913626591,9.933495599024786,16.054078797522997,-0.08474936152142969,4.334294371274042,72.17571451855852,5.8000000000000025,0.8269874817642516
28.502845525741577,9.91561671069512,15.99858042983153,-0.09688799897207372,4.339129914418323,9.924231429445921,15.99602948494297,-0.08676864382996613,4.339739441824252,72.2502289955917,6.000000000000003,0.7591326946442035
28.53314232826233,9.881704072671521,15.91198405010189,-0.10207367080862563,4.339129915169055,9.864269473383091,15.921589790520368,-0.1083850937240821,4.3340774171314465,72.35778586666629,6.000000000000003,0.7591326946442035
28.564391613006592,9.847791434707403,15.825387670348954,-0.10674077546152236,4.339129915855918,9.84552744065245,15.784282701103825,-0.11356414507091557,4.356532603941778,72.44216059826678,6.000000000000003,0.7591326946442035
28.595759868621826,9.813878796797708,15.738791290574705,-0.11094116964912941,4.339129916484394,9.82439563574982,15.741482359957557,-0.10776181644274162,4.335597338305061,72.56776932090715,6.000000000000003,0.7591326946442035
28.627421617507935,9.779966158937814,15.652194910780953,-0.11472152441797576,4.3391299170594895,9.806446251637102,15.670168951968245,-0.11820520599939796,4.337287401657808,72.62937449442408,6.000000000000003,0.7591326946442035
28.65820574760437,9.746053521123494,15.565598530969353,-0.11812384370993748,4.339129917585781,9.706912009524414,15.551940828398237,-0.132120945021024,4.33722935096309,72.72062480020409,6.200000000000003,0.7591326946442035
28.688776969909668,9.712140883350886,15.479002151141419,-0.12118593107270302,4.339129918067449,9.675186709801904,15.472122680558877,-0.12406209195328155,4.3318819152382195,72.8413799402417,6.200000000000003,0.7591326946442035
28.718919277191162,9.678228245616454,15.392405771298534,-0.12394180969919201,4.339129918508314,9.68564237065379,15.40958099642092,-0.1258775971179783,4.344455833211539,72.90643067687493,6.400000000000003,0.7591326946442035
28.750285863876343,9.6454095639707,15.308602823050668,-0.1264221004630321,4.339129918898846,9.652972404909011,15.29581901192323,-0.1252396912908699,4.343248428430463,72.98908223074389,6.400000000000003,0.7591326946442035
28.781250715255737,9.611496926302175,15.222006443181973,-0.12865436215048817,4.339129919269382,9.626148643644335,15.160343591505352,-0.12027652596090216,4.324683645300345,73.10181705368242,6.600000000000003,0.7591326946442035
28.811841249465942,9.577584288663026,15.135410063301775,-0.13066339766919866,4.339129919608615,9.574676960531912,15.12936477575536,-0.12038758344044542,4.3446548643217495,73.18503760182178,6.600000000000003,0.7591326946442035
28.842371463775635,9.543671651050774,15.048813683411042,-0.1324715296360381,4.339129919919215,9.581253003519949,15.048068633929892,-0.11644493103516974,4.324407576754084,73.29627818634671,6.800000000000003,0.7591326946442035
28.87320637702942,9.509759013463151,14.962217303510664,-0.1323503211092648,4.339129920203626,9.525523274130313,14.962560930889158,-0.12635198904061146,4.3228936341325,73.38350178267221,6.600000000000003,0.8202570940344873
28.904560327529907,9.475846375898083,14.875620923601454,-0.13224123343516886,4.339129920464079,9.473094914991986,14.861583193997161,-0.1388778975936531,4.346511349169416,73.46322917021324,6.800000000000003,0.8202570940344873
28.93534231185913,9.443027694402845,14.791817975294643,-0.13214305452848252,4.33912992069492,9.444831333527427,14.806869736134079,-0.1321696998085111,4.33619719055572,73.5586571146369,6.800000000000003,0.8202570940344873
28.966018199920654,9.409115056876743,14.705221595370173,-0.1320546935124648,4.339129920914057,9.41788817586631,14.711789656318274,-0.13107225834356268,4.344593560795392,73.65278715712736,7.0000000000000036,0.8202570940344873
28.99607014656067,9.375202419368025,14.618625215438895,-0.13197516859804886,4.339129921114791,9.359191222635982,14.614562783025189,-0.12312919591381358,4.340999125064349,73.75105340332831,7.0000000000000036,0.8202570940344873
29.026594161987305,9.342383737922887,14.534822267112464,-0.13190359617507452,4.339129921292755,9.36858147320037,14.491291647126744,-0.1253468947382297,4.334301254277594,73.82663102026777,7.0000000000000036,0.8202570940344873
29.057762622833252,9.308471100444212,14.44822588716942,-0.13183918099439762,4.339129921461742,9.329543004257733,14.45902827475634,-0.13083780066193934,4.343120882129805,73.9246201327003,7.200000000000004,0.8202570940344873
